"Record Length",2500,"Points",2.62400004e-008, -0.01970703
"Sample Interval",1.00000001e-011,s,2.62500004e-008, -0.01859375
"Trigger Point",-2624,"Samples",2.62600004e-008,     -0.0175
"Trigger Time",1.99923561e-012,s,2.62700004e-008, -0.01646484
"",,,2.62800004e-008, -0.01554688
"Horizontial Offset",2.62499998e-008,s,2.62900004e-008, -0.01476563
,,,2.63000004e-008, -0.01412109
,,,2.63100004e-008, -0.01361328
,,,2.63200004e-008, -0.01324219
,,,2.63300004e-008, -0.01294922
,,,2.63400004e-008, -0.01275391
,,,2.63500004e-008, -0.01261719
,,,2.63600004e-008,     -0.0125
,,,2.63700004e-008, -0.01240234
,,,2.63800004e-008, -0.01230469
,,,2.63900004e-008, -0.01222656
,,,2.64000004e-008, -0.01216797
,,,2.64100004e-008, -0.01212891
,,,2.64200004e-008, -0.01212891
,,,2.64300004e-008, -0.01214844
,,,2.64400004e-008, -0.01222656
,,,2.64500004e-008, -0.01234375
,,,2.64600004e-008,     -0.0125
,,,2.64700004e-008, -0.01267578
,,,2.64800004e-008, -0.01287109
,,,2.64900004e-008, -0.01306641
,,,2.65000004e-008, -0.01322266
,,,2.65100004e-008, -0.01333984
,,,2.65200004e-008, -0.01339844
,,,2.65300004e-008, -0.01333984
,,,2.65400004e-008, -0.01318359
,,,2.65500004e-008, -0.01291016
,,,2.65600004e-008,     -0.0125
,,,2.65700004e-008, -0.01199219
,,,2.65800004e-008, -0.01138672
,,,2.65900004e-008, -0.01072266
,,,2.66000004e-008, -0.01005859
,,,2.66100004e-008,-0.009394532
,,,2.66200004e-008,-0.008789063
,,,2.66300004e-008,-0.008261719
,,,2.66400004e-008,-0.007871094
,,,2.66500004e-008,-0.007597657
,,,2.66600004e-008,     -0.0075
,,,2.66700004e-008,-0.007636719
,,,2.66800004e-008,-0.007890625
,,,2.66900004e-008,-0.008300782
,,,2.67000004e-008,-0.008808594
,,,2.67100004e-008,-0.009414063
,,,2.67200004e-008, -0.01005859
,,,2.67300004e-008, -0.01072266
,,,2.67400004e-008, -0.01136719
,,,2.67500004e-008, -0.01197266
,,,2.67600004e-008,     -0.0125
,,,2.67700004e-008, -0.01296875
,,,2.67800004e-008, -0.01330078
,,,2.67900004e-008, -0.01351563
,,,2.68000004e-008, -0.01361328
,,,2.68100004e-008, -0.01359375
,,,2.68200004e-008, -0.01349609
,,,2.68300004e-008, -0.01330078
,,,2.68400004e-008, -0.01306641
,,,2.68500004e-008, -0.01279297
,,,2.68600004e-008,     -0.0125
,,,2.68700004e-008, -0.01222656
,,,2.68800004e-008, -0.01197266
,,,2.68900004e-008, -0.01177734
,,,2.69000004e-008, -0.01166016
,,,2.69100004e-008, -0.01160156
,,,2.69200004e-008, -0.01164063
,,,2.69300004e-008, -0.01175781
,,,2.69400004e-008, -0.01195313
,,,2.69500004e-008, -0.01220703
,,,2.69600004e-008,     -0.0125
,,,2.69700004e-008, -0.01287109
,,,2.69800004e-008, -0.01322266
,,,2.69900004e-008, -0.01355469
,,,2.70000004e-008, -0.01380859
,,,2.70100004e-008, -0.01396484
,,,2.70200004e-008, -0.01398438
,,,2.70300004e-008, -0.01386719
,,,2.70400004e-008, -0.01357422
,,,2.70500004e-008,   -0.013125
,,,2.70600004e-008,     -0.0125
,,,2.70700004e-008, -0.01173828
,,,2.70800004e-008, -0.01087891
,,,2.70900004e-008,       -0.01
,,,2.71000004e-008,-0.009140625
,,,2.71100004e-008,-0.008378907
,,,2.71200004e-008,-0.007734375
,,,2.71300004e-008,-0.007324219
,,,2.71400004e-008,-0.007128907
,,,2.71500004e-008,  -0.0071875
,,,2.71600004e-008,     -0.0075
,,,2.71700004e-008,-0.008027344
,,,2.71800004e-008,-0.008730469
,,,2.71900004e-008,-0.009550782
,,,2.72000004e-008, -0.01041016
,,,2.72100004e-008,    -0.01125
,,,2.72200004e-008, -0.01197266
,,,2.72300004e-008,     -0.0125
,,,2.72400004e-008, -0.01279297
,,,2.72500004e-008, -0.01279297
,,,2.72600004e-008,     -0.0125
,,,2.72700004e-008, -0.01197266
,,,2.72800004e-008, -0.01119141
,,,2.72900004e-008, -0.01027344
,,,2.73000004e-008,-0.009296875
,,,2.73100004e-008,-0.008359375
,,,2.73200004e-008,-0.007558594
,,,2.73300004e-008,-0.007011719
,,,2.73400004e-008,-0.006777344
,,,2.73500004e-008,-0.006933594
,,,2.73600004e-008,     -0.0075
,,,2.73700004e-008,-0.008535157
,,,2.73800004e-008,-0.009921875
,,,2.73900004e-008, -0.01160156
,,,2.74000004e-008, -0.01349609
,,,2.74100004e-008, -0.01548828
,,,2.74200004e-008, -0.01746094
,,,2.74300004e-008, -0.01925781
,,,2.74400004e-008, -0.02076172
,,,2.74500004e-008, -0.02189453
,,,2.74600004e-008,     -0.0225
,,,2.74700004e-008, -0.02246094
,,,2.74800004e-008, -0.02183594
,,,2.74900004e-008, -0.02064453
,,,2.75000004e-008, -0.01890625
,,,2.75100004e-008, -0.01671875
,,,2.75200004e-008, -0.01416016
,,,2.75300004e-008, -0.01134766
,,,2.75400004e-008,-0.008378907
,,,2.75500004e-008,-0.005390625
,,,2.75600004e-008,     -0.0025
,,,2.75700004e-008,3.906203e-005
,,,2.75800004e-008, 0.002246093
,,,2.75900004e-008, 0.004023437
,,,2.76000004e-008, 0.005312499
,,,2.76100004e-008, 0.006093749
,,,2.76200004e-008, 0.006347656
,,,2.76300004e-008, 0.006093749
,,,2.76400004e-008, 0.005332031
,,,2.76500004e-008, 0.004101562
,,,2.76600004e-008, 0.002499999
,,,2.76700004e-008,0.0004492183
,,,2.76800004e-008,-0.001835938
,,,2.76900004e-008,-0.004238282
,,,2.77000004e-008,-0.006699219
,,,2.77100004e-008,-0.009101563
,,,2.77200004e-008, -0.01134766
,,,2.77300004e-008, -0.01337891
,,,2.77400004e-008, -0.01513672
,,,2.77500004e-008, -0.01652344
,,,2.77600004e-008,     -0.0175
,,,2.77700004e-008, -0.01802734
,,,2.77800004e-008, -0.01810547
,,,2.77900004e-008, -0.01777344
,,,2.78000004e-008, -0.01703125
,,,2.78100004e-008,  -0.0159375
,,,2.78200004e-008, -0.01455078
,,,2.78300004e-008, -0.01294922
,,,2.78400004e-008, -0.01117188
,,,2.78500004e-008,-0.009335938
,,,2.78600004e-008,     -0.0075
,,,2.78700004e-008, -0.00578125
,,,2.78800004e-008,-0.004238282
,,,2.78900004e-008,-0.002929688
,,,2.79000004e-008,-0.001894532
,,,2.79100004e-008,-0.001171875
,,,2.79200004e-008,-0.0007617192
,,,2.79300004e-008,-0.0007226567
,,,2.79400004e-008,-0.0009960942
,,,2.79500004e-008,-0.001601563
,,,2.79600004e-008,     -0.0025
,,,2.79700004e-008,-0.003769532
,,,2.79800004e-008,-0.005234375
,,,2.79900004e-008,-0.006835938
,,,2.80000004e-008,-0.008515625
,,,2.80100004e-008, -0.01021484
,,,2.80200004e-008, -0.01191406
,,,2.80300004e-008, -0.01351563
,,,2.80400004e-008, -0.01501953
,,,2.80500004e-008, -0.01634766
,,,2.80600004e-008,     -0.0175
,,,2.80700004e-008, -0.01837891
,,,2.80800004e-008, -0.01902344
,,,2.80900004e-008, -0.01943359
,,,2.81000004e-008, -0.01964844
,,,2.81100004e-008, -0.01964844
,,,2.81200004e-008, -0.01947266
,,,2.81300004e-008, -0.01914063
,,,2.81400004e-008, -0.01869141
,,,2.81500004e-008,   -0.018125
,,,2.81600004e-008,     -0.0175
,,,2.81700004e-008, -0.01673828
,,,2.81800004e-008, -0.01597656
,,,2.81900004e-008, -0.01525391
,,,2.82000004e-008, -0.01458984
,,,2.82100004e-008, -0.01400391
,,,2.82200004e-008, -0.01351563
,,,2.82300004e-008,   -0.013125
,,,2.82400004e-008, -0.01283203
,,,2.82500004e-008, -0.01261719
,,,2.82600004e-008,     -0.0125
,,,2.82700004e-008, -0.01244141
,,,2.82800004e-008, -0.01242188
,,,2.82900004e-008, -0.01244141
,,,2.83000004e-008, -0.01248047
,,,2.83100004e-008, -0.01251953
,,,2.83200004e-008, -0.01255859
,,,2.83300004e-008, -0.01257813
,,,2.83400004e-008, -0.01257813
,,,2.83500004e-008, -0.01255859
,,,2.83600004e-008,     -0.0125
,,,2.83700004e-008, -0.01240234
,,,2.83800004e-008, -0.01230469
,,,2.83900004e-008,  -0.0121875
,,,2.84000004e-008, -0.01208984
,,,2.84100004e-008, -0.01203125
,,,2.84200004e-008, -0.01203125
,,,2.84300004e-008, -0.01205078
,,,2.84400004e-008, -0.01214844
,,,2.84500004e-008, -0.01230469
,,,2.84600004e-008,     -0.0125
,,,2.84700004e-008, -0.01271484
,,,2.84800004e-008, -0.01296875
,,,2.84900004e-008, -0.01320313
,,,2.85000004e-008, -0.01341797
,,,2.85100004e-008, -0.01357422
,,,2.85200004e-008, -0.01365234
,,,2.85300004e-008, -0.01359375
,,,2.85400004e-008, -0.01339844
,,,2.85500004e-008, -0.01304688
,,,2.85600004e-008,     -0.0125
,,,2.85700004e-008, -0.01177734
,,,2.85800004e-008, -0.01089844
,,,2.85900004e-008,-0.009902344
,,,2.86000004e-008,-0.008789063
,,,2.86100004e-008,-0.007617188
,,,2.86200004e-008,-0.006445313
,,,2.86300004e-008,  -0.0053125
,,,2.86400004e-008,-0.004238282
,,,2.86500004e-008,-0.003300782
,,,2.86600004e-008,     -0.0025
,,,2.86700004e-008,-0.001953125
,,,2.86800004e-008,  -0.0015625
,,,2.86900004e-008,-0.001347657
,,,2.87000004e-008,-0.001269532
,,,2.87100004e-008,-0.001308594
,,,2.87200004e-008,-0.001464844
,,,2.87300004e-008,-0.001679688
,,,2.87400004e-008,-0.001933594
,,,2.87500004e-008,-0.002226563
,,,2.87600004e-008,     -0.0025
,,,2.87700004e-008,-0.002851563
,,,2.87800004e-008,-0.003203125
,,,2.87900004e-008,-0.003535157
,,,2.88000004e-008, -0.00390625
,,,2.88100004e-008,-0.004316407
,,,2.88200004e-008,-0.004765625
,,,2.88300004e-008,  -0.0053125
,,,2.88400004e-008,-0.005957032
,,,2.88500004e-008,-0.006679688
,,,2.88600004e-008,     -0.0075
,,,2.88700004e-008,  -0.0084375
,,,2.88800004e-008,-0.009394532
,,,2.88900004e-008, -0.01033203
,,,2.89000004e-008, -0.01121094
,,,2.89100004e-008, -0.01197266
,,,2.89200004e-008, -0.01255859
,,,2.89300004e-008, -0.01294922
,,,2.89400004e-008, -0.01308594
,,,2.89500004e-008, -0.01292969
,,,2.89600004e-008,     -0.0125
,,,2.89700004e-008, -0.01179688
,,,2.89800004e-008, -0.01085938
,,,2.89900004e-008,-0.009726563
,,,2.90000004e-008,-0.008476563
,,,2.90100004e-008,  -0.0071875
,,,2.90200004e-008,-0.005917969
,,,2.90300004e-008,-0.004765625
,,,2.90400004e-008,-0.003769532
,,,2.90500004e-008,-0.003007813
,,,2.90600004e-008,     -0.0025
,,,2.90700004e-008,-0.002324219
,,,2.90800004e-008,-0.002402344
,,,2.90900004e-008,-0.002734375
,,,2.91000004e-008,-0.003261719
,,,2.91100004e-008,-0.003945313
,,,2.91200004e-008,-0.004707032
,,,2.91300004e-008,-0.005507813
,,,2.91400004e-008,-0.006269532
,,,2.91500004e-008,-0.006953125
,,,2.91600004e-008,     -0.0075
,,,2.91700004e-008,-0.007871094
,,,2.91800004e-008,-0.008085938
,,,2.91900004e-008,-0.008144532
,,,2.92000004e-008,-0.008085938
,,,2.92100004e-008,-0.007929688
,,,2.92200004e-008,-0.007753907
,,,2.92300004e-008,-0.007578125
,,,2.92400004e-008,-0.007460938
,,,2.92500004e-008,-0.007421875
,,,2.92600004e-008,     -0.0075
,,,2.92700004e-008,-0.007714844
,,,2.92800004e-008,-0.008066407
,,,2.92900004e-008,-0.008554688
,,,2.93000004e-008,-0.009140625
,,,2.93100004e-008,-0.009785156
,,,2.93200004e-008, -0.01046875
,,,2.93300004e-008, -0.01111328
,,,2.93400004e-008, -0.01169922
,,,2.93500004e-008,  -0.0121875
,,,2.93600004e-008,     -0.0125
,,,2.93700004e-008, -0.01261719
,,,2.93800004e-008, -0.01253906
,,,2.93900004e-008, -0.01226563
,,,2.94000004e-008, -0.01185547
,,,2.94100004e-008, -0.01128906
,,,2.94200004e-008,   -0.010625
,,,2.94300004e-008,-0.009863281
,,,2.94400004e-008,-0.009082032
,,,2.94500004e-008, -0.00828125
,,,2.94600004e-008,     -0.0075
,,,2.94700004e-008,-0.006816407
,,,2.94800004e-008,-0.006171875
,,,2.94900004e-008,-0.005605469
,,,2.95000004e-008,-0.005078125
,,,2.95100004e-008,-0.004609375
,,,2.95200004e-008,-0.004160157
,,,2.95300004e-008,    -0.00375
,,,2.95400004e-008,-0.003339844
,,,2.95500004e-008,-0.002910157
,,,2.95600004e-008,     -0.0025
,,,2.95700004e-008,-0.002128907
,,,2.95800004e-008,-0.001777344
,,,2.95900004e-008,-0.001484375
,,,2.96000004e-008,    -0.00125
,,,2.96100004e-008,-0.001132813
,,,2.96200004e-008,-0.001113282
,,,2.96300004e-008,-0.001230469
,,,2.96400004e-008,-0.001503907
,,,2.96500004e-008,-0.001933594
,,,2.96600004e-008,     -0.0025
,,,2.96700004e-008, -0.00328125
,,,2.96800004e-008,-0.004121094
,,,2.96900004e-008,-0.004980469
,,,2.97000004e-008,-0.005839844
,,,2.97100004e-008,-0.006601563
,,,2.97200004e-008,-0.007207032
,,,2.97300004e-008, -0.00765625
,,,2.97400004e-008,-0.007851563
,,,2.97500004e-008,  -0.0078125
,,,2.97600004e-008,     -0.0075
,,,2.97700004e-008,-0.006972657
,,,2.97800004e-008,-0.006230469
,,,2.97900004e-008,-0.005390625
,,,2.98000004e-008,-0.004492188
,,,2.98100004e-008,-0.003632813
,,,2.98200004e-008,-0.002890625
,,,2.98300004e-008, -0.00234375
,,,2.98400004e-008,-0.002089844
,,,2.98500004e-008,-0.002128907
,,,2.98600004e-008,     -0.0025
,,,2.98700004e-008,-0.003203125
,,,2.98800004e-008,-0.004179688
,,,2.98900004e-008,-0.005371094
,,,2.99000004e-008,-0.006679688
,,,2.99100004e-008,-0.008046875
,,,2.99200004e-008,-0.009355469
,,,2.99300004e-008, -0.01052734
,,,2.99400004e-008, -0.01148438
,,,2.99500004e-008, -0.01214844
,,,2.99600004e-008,     -0.0125
,,,2.99700004e-008,     -0.0125
,,,2.99800004e-008, -0.01216797
,,,2.99900004e-008, -0.01160156
,,,3.00000004e-008, -0.01083984
,,,3.00100004e-008,-0.009980469
,,,3.00200004e-008,-0.009121094
,,,3.00300004e-008,-0.008378907
,,,3.00400004e-008,  -0.0078125
,,,3.00500004e-008,     -0.0075
,,,3.00600004e-008,     -0.0075
,,,3.00700004e-008,-0.007832032
,,,3.00800004e-008,-0.008496094
,,,3.00900004e-008,-0.009453125
,,,3.01000004e-008, -0.01064453
,,,3.01100004e-008, -0.01199219
,,,3.01200004e-008, -0.01337891
,,,3.01300004e-008, -0.01474609
,,,3.01400004e-008,  -0.0159375
,,,3.01500004e-008, -0.01689453
,,,3.01600004e-008,     -0.0175
,,,3.01700004e-008, -0.01761719
,,,3.01800004e-008, -0.01726563
,,,3.01900004e-008, -0.01650391
,,,3.02000004e-008, -0.01529297
,,,3.02100004e-008, -0.01373047
,,,3.02200004e-008, -0.01183594
,,,3.02300004e-008,-0.009667969
,,,3.02400004e-008, -0.00734375
,,,3.02500004e-008,-0.004941407
,,,3.02600004e-008,     -0.0025
,,,3.02700004e-008,-0.0002343755
,,,3.02800004e-008, 0.001855468
,,,3.02900004e-008, 0.003691406
,,,3.03000004e-008, 0.005253906
,,,3.03100004e-008, 0.006484374
,,,3.03200004e-008, 0.007382812
,,,3.03300004e-008, 0.007910156
,,,3.03400004e-008, 0.008105468
,,,3.03500004e-008, 0.007968749
,,,3.03600004e-008, 0.007499999
,,,3.03700004e-008, 0.006660156
,,,3.03800004e-008, 0.005585937
